,created_at,location,name,s_o
807,2020-04-09 02:11:25,India,Unapologetic Indian 🇮🇳,1
808,2020-04-09 02:11:25,India,Unapologetic Indian 🇮🇳,0
809,2020-04-09 02:11:25,"Lexington, KY",Carson Keally,0
810,2020-04-09 02:11:25,,Molly,1
811,2020-04-09 02:11:25,,Molly,0
812,2020-04-09 02:11:25,,Molly,1
813,2020-04-09 02:11:25,,Molly,1
814,2020-04-09 02:11:25,,Alok,1
815,2020-04-09 02:11:25,,Alok,0
816,2020-04-09 02:11:25,Uruguay,Feli,1
817,2020-04-09 02:11:25,Uruguay,Feli,1
818,2020-04-09 02:11:25,Uruguay,Feli,0
819,2020-04-09 02:11:25,Uruguay,Feli,1
820,2020-04-09 02:11:25,"San Jose, CA",SV-NED Inc.,0
821,2020-04-09 02:11:25,Enjoyment Ministries,MENDY,1
822,2020-04-09 02:11:25,Enjoyment Ministries,MENDY,1
823,2020-04-09 02:11:25,"North Providence, RI",Joanne Petzold,0
824,2020-04-09 02:11:25,Breath,Jeff Read,1
825,2020-04-09 02:11:25,Breath,Jeff Read,1
826,2020-04-09 02:11:25,"Calgary, Alberta",Greg Johansen 🏳️‍🌈🎾🏠(24),1
827,2020-04-09 02:11:25,"Calgary, Alberta",Greg Johansen 🏳️‍🌈🎾🏠(24),1
828,2020-04-09 02:11:25,,JAS,1
829,2020-04-09 02:11:25,,JAS,1
830,2020-04-09 02:11:25,"Los Angeles, CA",David E. Rodriguez,0
831,2020-04-09 02:11:24,,EMB,1
832,2020-04-09 02:11:24,"Kendujhar, Odisha, India ",Soubhagya Ranjan Rout,0
833,2020-04-09 02:11:24,"Portland, OR",Jola Ajibade,1
834,2020-04-09 02:11:24,"Florida, USA",𝕞𝕖𝕝𝕚𝕤𝕤𝕒 🙈🙉🙊,0
835,2020-04-09 02:11:24,"25.260518,55.291075",AJ Vanitha,1
836,2020-04-09 02:11:24,"25.260518,55.291075",AJ Vanitha,1
837,2020-04-09 02:11:24,"Maryland, USA",Cathie Eaton,1
838,2020-04-09 02:11:24,"Maryland, USA",Cathie Eaton,1
839,2020-04-09 02:11:24,🇲🇾 183cm,najihuddin7,1
840,2020-04-09 02:11:24,🇲🇾 183cm,najihuddin7,1
841,2020-04-09 02:11:24,🇲🇾 183cm,najihuddin7,1
842,2020-04-09 02:11:24,🇲🇾 183cm,najihuddin7,1
843,2020-04-09 02:11:24,,Kacie,0
844,2020-04-09 02:11:24,,Tryazon,1
845,2020-04-09 02:11:24,,Sue,1
846,2020-04-09 02:11:24,भारत,Rocky Raj राजपूत,1
847,2020-04-09 02:11:24,,eviebklyn,0
848,2020-04-09 02:11:24,,eviebklyn,1
849,2020-04-09 02:11:24,Jerseyyyyy,dont worry bout it sweetheart,1
850,2020-04-09 02:11:24,Jerseyyyyy,dont worry bout it sweetheart,1
851,2020-04-09 02:11:24,,StockFolioBuilder,1
852,2020-04-09 02:11:24,,StockFolioBuilder,1
853,2020-04-09 02:11:24,,StockFolioBuilder,1
854,2020-04-09 02:11:24,"Berkeley, CA",Kweku Opoku-Agyemang,0
855,2020-04-09 02:11:24,,Jas17💙,1
856,2020-04-09 02:11:24,,Jas17💙,1
857,2020-04-09 02:11:24,"Aurora, IL",Nadia ☮ Kanhai,1
858,2020-04-09 02:11:24,"Aurora, IL",Nadia ☮ Kanhai,0
859,2020-04-09 02:11:24,"Aurora, IL",Nadia ☮ Kanhai,0
860,2020-04-09 02:11:24,#OctoberZone,Itz Deezy 🤘🏾,1
861,2020-04-09 02:11:24,LA,nenα,0
862,2020-04-09 02:11:24,Earth 🌍,Anjali Goswami,0
863,2020-04-09 02:11:24,,Fucaro13,0
864,2020-04-09 02:11:24,,Fucaro13,1
865,2020-04-09 02:11:24,"Houston, Texas ",Kirsten ⚽,1
866,2020-04-09 02:11:24,"Houston, Texas ",Kirsten ⚽,1
867,2020-04-09 02:11:24,,DanCoNC ⚫️🔴 🏠 EM CASA,0
868,2020-04-09 02:11:24,,本の案内人,1
869,2020-04-09 02:11:24,,本の案内人,1
870,2020-04-09 02:11:24,"San Diego, CA USA",ThunderRD99,1
871,2020-04-09 02:11:24,"San Diego, CA USA",ThunderRD99,1
872,2020-04-09 02:11:24,,ladestin ballard,1
873,2020-04-09 02:11:24,,ladestin ballard,1
874,2020-04-09 02:11:24,,ladestin ballard,0
875,2020-04-09 02:11:24,,ladestin ballard,1
876,2020-04-09 02:11:24,,ladestin ballard,1
877,2020-04-09 02:11:24,"Kamban Kalaiarangam, Bussy Street, Puducherry",Puducherry Municipality,1
878,2020-04-09 02:11:24,"Kamban Kalaiarangam, Bussy Street, Puducherry",Puducherry Municipality,1
879,2020-04-09 02:11:24,"Bridgend, Wales",sara jane,0
880,2020-04-09 02:11:23,,KatieJ⭐⭐⭐🇱🇷,0
881,2020-04-09 02:11:23,,KatieJ⭐⭐⭐🇱🇷,1
882,2020-04-09 02:11:23,,KatieJ⭐⭐⭐🇱🇷,1
883,2020-04-09 02:11:23,,KatieJ⭐⭐⭐🇱🇷,0
884,2020-04-09 02:11:23,West Coast ,Corrine Anderson-Ket,0
885,2020-04-09 02:11:23,,vishal,0
886,2020-04-09 02:11:23,Massachusett/Wampanoag land ,Magdalena,0
887,2020-04-09 02:11:23,Massachusett/Wampanoag land ,Magdalena,0
888,2020-04-09 02:11:23,"Waco, TX",Jeramiah Dickey,1
889,2020-04-09 02:11:23,"Waco, TX",Jeramiah Dickey,1
890,2020-04-09 02:11:23,,Christine VanderWall,1
891,2020-04-09 02:11:23,"Tokyo, Japan","NOZAWA, Satoshi",0
892,2020-04-09 02:11:23,"Saskatchewan, Canada",Uzair Ahmed,0
893,2020-04-09 02:11:23,Beijing,Zoon Ahmed Khan 明竺,1
894,2020-04-09 02:11:23,Beijing,Zoon Ahmed Khan 明竺,1
895,2020-04-09 02:11:23,"Twin Peaks, WA",GaslightLane 🌊 🌊🆘 🌊🌊,0
896,2020-04-09 02:11:23,"St Augustine, FL",nottabot,0
897,2020-04-09 02:11:23,"London, England",Muza,0
898,2020-04-09 02:11:23,"Starkville, MS",Sagar Desai,1
899,2020-04-09 02:11:23,"Starkville, MS",Sagar Desai,1
900,2020-04-09 02:11:23,"Starkville, MS",Sagar Desai,0
901,2020-04-09 02:11:23,"Starkville, MS",Sagar Desai,1
902,2020-04-09 02:11:23,"Starkville, MS",Sagar Desai,1
903,2020-04-09 02:11:23,"Starkville, MS",Sagar Desai,1
904,2020-04-09 02:11:23,,Robert P. Lynch,0
905,2020-04-09 02:11:23,,Robert P. Lynch,1
906,2020-04-09 02:11:23,,Robert P. Lynch,1
907,2020-04-09 02:11:23,,THE COACH,0
908,2020-04-09 02:11:23,"Berkeley, CA",Bill Chapman,0
909,2020-04-09 02:11:23,"Berkeley, CA",Bill Chapman,1
910,2020-04-09 02:11:23,Malaysia-Singapore-Mauritius,",",0
911,2020-04-09 02:11:23,Malaysia-Singapore-Mauritius,",",0
912,2020-04-09 02:11:23,TX,Blue Texan,0
913,2020-04-09 02:11:23,TX,Blue Texan,1
914,2020-04-09 02:11:23,,Michael,0
915,2020-04-09 02:11:23,,Michael,1
916,2020-04-09 02:11:23,,Michael,1
917,2020-04-09 02:11:23,Gay,🌬Tina Snow,1
918,2020-04-09 02:11:23,Gay,🌬Tina Snow,1
919,2020-04-09 02:11:23,"Jerusalem, Israel",Pastor P.,0
920,2020-04-09 02:11:23,"Jerusalem, Israel",Pastor P.,1
921,2020-04-09 02:11:23,"New York, NY",Brian(Bryan) Pacheco,1
922,2020-04-09 02:11:23,"Birmingham, AL",Skipperdoodle,0
923,2020-04-09 02:11:23,Ahmedabad,gorhardik,0
924,2020-04-09 02:11:23,"Lahore/Faisalabad, Pakistan",Zeeshan,0
925,2020-04-09 02:11:23,,CineSol FilmFestival,1
926,2020-04-09 02:11:23,,CineSol FilmFestival,1
927,2020-04-09 02:11:23,"California, USA",(((savtah8))),1
928,2020-04-09 02:11:22,"Haslett, Michigan",We Can Do Better,1
929,2020-04-09 02:11:22,"Haslett, Michigan",We Can Do Better,1
930,2020-04-09 02:11:22,"Haslett, Michigan",We Can Do Better,1
931,2020-04-09 02:11:22,"Haslett, Michigan",We Can Do Better,0
932,2020-04-09 02:11:22,"Haslett, Michigan",We Can Do Better,1
933,2020-04-09 02:11:22,"Haslett, Michigan",We Can Do Better,1
934,2020-04-09 02:11:22,,carolyn sumners,0
935,2020-04-09 02:11:22,,carolyn sumners,1
936,2020-04-09 02:11:22,,Joann Graham,0
937,2020-04-09 02:11:22,"Virginia, South Africa",Leoni Divna,0
938,2020-04-09 02:11:22,"Virginia, South Africa",Leoni Divna,1
939,2020-04-09 02:11:22,"Virginia, South Africa",Leoni Divna,1
940,2020-04-09 02:11:22,World Wide,Team Q 📅,0
941,2020-04-09 02:11:22,National Office-Fiji,Rosy Sofia Akbar,0
942,2020-04-09 02:11:22,,SKR,0
943,2020-04-09 02:11:22,,Queen👸Sid ki Naaz💋,0
944,2020-04-09 02:11:22,,Jan Kimbrough,1
945,2020-04-09 02:11:22,,Jan Kimbrough,0
946,2020-04-09 02:11:22,,Jan Kimbrough,1
947,2020-04-09 02:11:22,,Jan Kimbrough,1
948,2020-04-09 02:11:22,"Pulaski, TN",Cindy Bowen,0
949,2020-04-09 02:11:22,Kentucky,Chip Manley,0
950,2020-04-09 02:11:22,,Roadtrip42,0
951,2020-04-09 02:11:22,,Roadtrip42,1
952,2020-04-09 02:11:22,,DonnaC,1
953,2020-04-09 02:11:22,,DonnaC,0
954,2020-04-09 02:11:22,California,MaryLA,1
955,2020-04-09 02:11:22,California,MaryLA,0
956,2020-04-09 02:11:22,California,MaryLA,1
957,2020-04-09 02:11:22,California,MaryLA,1
958,2020-04-09 02:11:22,California,MaryLA,1
959,2020-04-09 02:11:21,"Wynberg, W. Cape, RSA",EAGLE TRANSCRIPTIONS,1
960,2020-04-09 02:11:21,"Wynberg, W. Cape, RSA",EAGLE TRANSCRIPTIONS,1
961,2020-04-09 02:11:21,"Wynberg, W. Cape, RSA",EAGLE TRANSCRIPTIONS,1
962,2020-04-09 02:11:21,"Wynberg, W. Cape, RSA",EAGLE TRANSCRIPTIONS,1
963,2020-04-09 02:11:21,"San Antonio, Tx",Gallo del Cielo,1
964,2020-04-09 02:11:21,,Cheryle Hodges,1
965,2020-04-09 02:11:21,,Cheryle Hodges,1
966,2020-04-09 02:11:21,,Cheryle Hodges,1
967,2020-04-09 02:11:21,,Cheryle Hodges,1
968,2020-04-09 02:11:21,,Cheryle Hodges,1
969,2020-04-09 02:11:21,United States,Tom Patton,0
970,2020-04-09 02:11:21,,Tim Schroeppel,0
971,2020-04-09 02:11:21,,Tim Schroeppel,0
972,2020-04-09 02:11:21,,bibam,1
973,2020-04-09 02:11:21,,bibam,1
974,2020-04-09 02:11:21,,bibam,1
975,2020-04-09 02:11:21,,mike,1
976,2020-04-09 02:11:21,,mike,1
977,2020-04-09 02:11:21,"Agra, India",prabhleen kaur malhotra,0
978,2020-04-09 02:11:21,,ang,1
979,2020-04-09 02:11:21,,ang,1
980,2020-04-09 02:11:21,,ang,1
981,2020-04-09 02:11:21,,Dan Mathews,1
982,2020-04-09 02:11:21,"Chicago, IL",Rohit,1
983,2020-04-09 02:11:21,"Chicago, IL",Rohit,0
984,2020-04-09 02:11:21,India,Abhijeet Kar,0
985,2020-04-09 02:11:21,Danvers,Beth Kontos🌻🌞🐓#UnionProud,1
986,2020-04-09 02:11:21,Danvers,Beth Kontos🌻🌞🐓#UnionProud,1
987,2020-04-09 02:11:21,Danvers,Beth Kontos🌻🌞🐓#UnionProud,1
988,2020-04-09 02:11:21,Danvers,Beth Kontos🌻🌞🐓#UnionProud,0
989,2020-04-09 02:11:21,sox,c๑raline,1
990,2020-04-09 02:11:21,sox,c๑raline,1
991,2020-04-09 02:11:21,sox,c๑raline,1
992,2020-04-09 02:11:21,sox,c๑raline,0
993,2020-04-09 02:11:21,sox,c๑raline,1
994,2020-04-09 02:11:21,"Gaya, India",Md Akbar,0
995,2020-04-09 02:11:21,"Gaya, India",Md Akbar,1
996,2020-04-09 02:11:21,"Gaya, India",Md Akbar,0
997,2020-04-09 02:11:21,"Gaya, India",Md Akbar,1
998,2020-04-09 02:11:21,,ChristineMcCleery,1
999,2020-04-09 02:11:21,,ChristineMcCleery,0
1000,2020-04-09 02:11:21,,ChristineMcCleery,1
1001,2020-04-09 02:11:21,,ChristineMcCleery,1
1002,2020-04-09 02:11:21,Melbourne,Nisarga Gandhi,1
1003,2020-04-09 02:11:21,Melbourne,Nisarga Gandhi,1
1004,2020-04-09 02:11:21,Melbourne,Nisarga Gandhi,1
1005,2020-04-09 02:11:21,"Spring, TX",Pedro,1
1006,2020-04-09 02:11:21,"Spring, TX",Pedro,1
1007,2020-04-09 02:11:21,"Spring, TX",Pedro,1
1008,2020-04-09 02:11:21,"Spring, TX",Pedro,1
1009,2020-04-09 02:11:21,"Austin, TX",LiseLucci,1
1010,2020-04-09 02:11:21,TEXAS,RCK333🇺🇸🇺🇸🇺🇸 Texan in LasVegas 🌎needs us,1
1011,2020-04-09 02:11:21,TEXAS,RCK333🇺🇸🇺🇸🇺🇸 Texan in LasVegas 🌎needs us,0
1012,2020-04-09 02:11:20,Ohio,Ron Britt,0
1013,2020-04-09 02:11:20,Ohio,Ron Britt,1
1014,2020-04-09 02:11:20,Ohio,Ron Britt,1
1015,2020-04-09 02:11:20,Ohio,Ron Britt,1
1016,2020-04-09 02:11:20,,Bolias Virquinoeser,0
1017,2020-04-09 02:11:20,,Bolias Virquinoeser,1
1018,2020-04-09 02:11:20,,Bolias Virquinoeser,1
1019,2020-04-09 02:11:20,USA,SandraLorenaFM✝️📿,1
1020,2020-04-09 02:11:20,USA,SandraLorenaFM✝️📿,0
1021,2020-04-09 02:11:20,USA,SandraLorenaFM✝️📿,1
1022,2020-04-09 02:11:20,Pearl of the Orient,Hazell Anne Cham,1
1023,2020-04-09 02:11:20,Pearl of the Orient,Hazell Anne Cham,0
1024,2020-04-09 02:11:20,my address: the world,zeke smith,1
1025,2020-04-09 02:11:20,my address: the world,zeke smith,0
1026,2020-04-09 02:11:20,India,ANU ⛄️,0
1027,2020-04-09 02:11:20,.....,Underpaid banker ZARA-007,1
1028,2020-04-09 02:11:20,.....,Underpaid banker ZARA-007,1
1029,2020-04-09 02:11:20,.....,Underpaid banker ZARA-007,1
1030,2020-04-09 02:11:20,.....,Underpaid banker ZARA-007,1
1031,2020-04-09 02:11:20,.....,Underpaid banker ZARA-007,1
1032,2020-04-09 02:11:20,.....,Underpaid banker ZARA-007,1
1033,2020-04-09 02:11:20,.....,Underpaid banker ZARA-007,1
1034,2020-04-09 02:11:20,"Houston, TX",Houston OEM,0
1035,2020-04-09 02:11:20,"Houston, TX",Houston OEM,1
1036,2020-04-09 02:11:20,Wisconsin,SueH,1
1037,2020-04-09 02:11:20,Wisconsin,SueH,0
1038,2020-04-09 02:11:20,Wisconsin,SueH,0
1039,2020-04-09 02:11:20,"Washington, USA",Buddhist Existentialist,1
1040,2020-04-09 02:11:20,,"S.C.Giudici, MD, MAR",0
1041,2020-04-09 02:11:20,"Las Vegas, NV",Debs Matthews,0
1042,2020-04-09 02:11:20,"Henderson, NV",Mike Allen,0
1043,2020-04-09 02:11:20,Michigan,Liz Marabeas,0
1044,2020-04-09 02:11:20,Lagos,Therma the Brand🤗🤑,0
1045,2020-04-09 02:11:20,,Teresa Benton,1
1046,2020-04-09 02:11:20,,Teresa Benton,1
1047,2020-04-09 02:11:20,,Teresa Benton,1
1048,2020-04-09 02:11:20,"Indiana, USA",Big D,1
1049,2020-04-09 02:11:20,"Indiana, USA",Big D,1
1050,2020-04-09 02:11:20,"Indiana, USA",Big D,1
1051,2020-04-09 02:11:20,,DebH,0
1052,2020-04-09 02:11:20,,DebH,1
1053,2020-04-09 02:11:20,"New Delhi, India",राहुल विधोलिया,0
1054,2020-04-09 02:11:20,"New Delhi, India",राहुल विधोलिया,1
1055,2020-04-09 02:11:20,San Francisco,Marvin “Polymath but really Just Generalist” Liao,1
1056,2020-04-09 02:11:20,San Francisco,Marvin “Polymath but really Just Generalist” Liao,1
1057,2020-04-09 02:11:20,San Francisco,Marvin “Polymath but really Just Generalist” Liao,1
1058,2020-04-09 02:11:20,San Francisco,Marvin “Polymath but really Just Generalist” Liao,1
1059,2020-04-09 02:11:20,San Francisco,Marvin “Polymath but really Just Generalist” Liao,1
1060,2020-04-09 02:11:20,,Robert West,1
1061,2020-04-09 02:11:20,"Bellevue, WA",CJS,1
1062,2020-04-09 02:11:20,"Bellevue, WA",CJS,1
1063,2020-04-09 02:11:20,"Bellevue, WA",CJS,1
1064,2020-04-09 02:11:20,"Bellevue, WA",CJS,1
1065,2020-04-09 02:11:20,"Bellevue, WA",CJS,1
1066,2020-04-09 02:11:20,"Bellevue, WA",CJS,0
1067,2020-04-09 02:11:20,,Lori Boyles,0
1068,2020-04-09 02:11:20,,Lori Boyles,1
1069,2020-04-09 02:11:20,,Lori Boyles,1
1070,2020-04-09 02:11:20,"Ontario, Canada",Lisa Feldstein,1
1071,2020-04-09 02:11:20,United States,ylc,0
1072,2020-04-09 02:11:20,"Indianapolis, IN",Dr. Matt Prusiecki,0
1073,2020-04-09 02:11:20,"Indianapolis, IN",Dr. Matt Prusiecki,0
1074,2020-04-09 02:11:20,West By God Virginia,Rizza Reed,0
1075,2020-04-09 02:11:20,West By God Virginia,Rizza Reed,1
1076,2020-04-09 02:11:20,USA,🇺🇸Veteran Apologist🇺🇸,1
1077,2020-04-09 02:11:20,USA,🇺🇸Veteran Apologist🇺🇸,0
1078,2020-04-09 02:11:20,USA,🇺🇸Veteran Apologist🇺🇸,1
1079,2020-04-09 02:11:20,,Lynda Rivers,1
1080,2020-04-09 02:11:20,,Narcissist 👸🏾,0
1081,2020-04-09 02:11:20,"Russia. Yup, really",NatalieG.Borden,1
1082,2020-04-09 02:11:20,"Russia. Yup, really",NatalieG.Borden,1
1083,2020-04-09 02:11:20,"Russia. Yup, really",NatalieG.Borden,0
1084,2020-04-09 02:11:20,,trades02,0
1085,2020-04-09 02:11:20,"Twin Cities, MN",Marisha Moriarity,0
1086,2020-04-09 02:11:20,"Twin Cities, MN",Marisha Moriarity,1
1087,2020-04-09 02:11:20,"Twin Cities, MN",Marisha Moriarity,1
1088,2020-04-09 02:11:20,"Twin Cities, MN",Marisha Moriarity,0
1089,2020-04-09 02:11:19,United States,marlo45 🇺🇸,1
1090,2020-04-09 02:11:19,"Texas, USA",The Eternal Empress,0
1091,2020-04-09 02:11:19,Canada,Dr. Theresa Tam,1
1092,2020-04-09 02:11:19,Canada,Dr. Theresa Tam,1
1093,2020-04-09 02:11:19,"Nashville, TN",Chris Raines,0
1094,2020-04-09 02:11:19,United States,Stephanie Chambers,0
1095,2020-04-09 02:11:19,United States,HapaGal2,1
1096,2020-04-09 02:11:19,United States,HapaGal2,1
1097,2020-04-09 02:11:19,United States,HapaGal2,1
1098,2020-04-09 02:11:19,,Kathy Meyer,1
1099,2020-04-09 02:11:19,,Kathy Meyer,0
1100,2020-04-09 02:11:19,,Kathy Meyer,0
1101,2020-04-09 02:11:19,,Kathy Meyer,0
1102,2020-04-09 02:11:19,"Canandaigua, NY ",Magda celleson🇨🇺🇭🇹,1
1103,2020-04-09 02:11:19,,Ricardo Molina,0
1104,2020-04-09 02:11:19,,Ricardo Molina,1
1105,2020-04-09 02:11:19,,Ricardo Molina,1
1106,2020-04-09 02:11:19,,Ricardo Molina,1
1107,2020-04-09 02:11:19,,Ricardo Molina,1
1108,2020-04-09 02:11:19,,Missy B,1
1109,2020-04-09 02:11:19,,Missy B,1
1110,2020-04-09 02:11:19,,Missy B,1
1111,2020-04-09 02:11:19,中国,Qer986,1
1112,2020-04-09 02:11:19,中国,Qer986,1
1113,2020-04-09 02:11:19,Bangkok,BangkokDi,0
1114,2020-04-09 02:11:19,UnknownGalaxy&SynapseLand*,Dra. Claudia StayHome 🏡 Ⓥ✨🇵🇹🇪🇺🌍,1
1115,2020-04-09 02:11:19,UnknownGalaxy&SynapseLand*,Dra. Claudia StayHome 🏡 Ⓥ✨🇵🇹🇪🇺🌍,1
1116,2020-04-09 02:11:19,UnknownGalaxy&SynapseLand*,Dra. Claudia StayHome 🏡 Ⓥ✨🇵🇹🇪🇺🌍,1
1117,2020-04-09 02:11:19,"Fredericksburg, VA",Cricket,0
1118,2020-04-09 02:11:19,"Fredericksburg, VA",Cricket,1
1119,2020-04-09 02:11:19,"Fredericksburg, VA",Cricket,1
1120,2020-04-09 02:11:19,,Montego,1
1121,2020-04-09 02:11:19,,Montego,1
1122,2020-04-09 02:11:19,,Montego,1
1123,2020-04-09 02:11:19,,Montego,1
1124,2020-04-09 02:11:19,,Montego,1
1125,2020-04-09 02:11:19,,Montego,1
1126,2020-04-09 02:11:19,,Montego,1
1127,2020-04-09 02:11:19,"Columbus, OH",Arthur Sharp,0
1128,2020-04-09 02:11:19,,Hoosier2019,0
1129,2020-04-09 02:11:19,,Hoosier2019,1
1130,2020-04-09 02:11:19,Nigeria,Akoje Kevin,1
1131,2020-04-09 02:11:19,Nigeria,Akoje Kevin,1
1132,2020-04-09 02:11:19,Nigeria,Akoje Kevin,1
1133,2020-04-09 02:11:19,Nigeria,Akoje Kevin,0
1134,2020-04-09 02:11:19,Nigeria,Akoje Kevin,1
1135,2020-04-09 02:11:18,"Brisbane, Queensland",Stu Donovan,1
1136,2020-04-09 02:11:18,"Brisbane, Queensland",Stu Donovan,1
1137,2020-04-09 02:11:18,"Brisbane, Queensland",Stu Donovan,1
1138,2020-04-09 02:11:18,"Ottawa, Ontario",Kirstie 🌺,0
1139,2020-04-09 02:11:18,"Ottawa, Ontario",Kirstie 🌺,0
1140,2020-04-09 02:11:18,"Ottawa, Ontario",Kirstie 🌺,1
1141,2020-04-09 02:11:18,,MSHS_Athletics,0
1142,2020-04-09 02:11:18,"Virginia Beach, VA",WavneliusW.,0
1143,2020-04-09 02:11:18,"Tiruppur, India",karthikeyan,0
1144,2020-04-09 02:11:18,"Tiruppur, India",karthikeyan,1
1145,2020-04-09 02:11:18,"Tiruppur, India",karthikeyan,0
1146,2020-04-09 02:11:18,Leni Lenape lands and Taiwan,Stuart Chen-Hayes 😷😷😷,1
1147,2020-04-09 02:11:18,Leni Lenape lands and Taiwan,Stuart Chen-Hayes 😷😷😷,0
1148,2020-04-09 02:11:18,Leni Lenape lands and Taiwan,Stuart Chen-Hayes 😷😷😷,1
1149,2020-04-09 02:11:18,Leni Lenape lands and Taiwan,Stuart Chen-Hayes 😷😷😷,0
1150,2020-04-09 02:11:18,Leni Lenape lands and Taiwan,Stuart Chen-Hayes 😷😷😷,0
1151,2020-04-09 02:11:18,Oahu ,Suppalala,0
1152,2020-04-09 02:11:18,Oahu ,Suppalala,1
1153,2020-04-09 02:11:18,,Jim Stemple,1
1154,2020-04-09 02:11:18,"Portland, Oregon","Amelia 🐝, MBA",1
1155,2020-04-09 02:11:18,United States,6jays,1
1156,2020-04-09 02:11:18,United States,6jays,1
1157,2020-04-09 02:11:18,United States,6jays,1
1158,2020-04-09 02:11:18,United States,6jays,1
1159,2020-04-09 02:11:18,,banan ☭,0
1160,2020-04-09 02:11:18,,banan ☭,0
1161,2020-04-09 02:11:18,"San Jose, CA",SV-NED Inc.,0
1162,2020-04-09 02:11:18,,Alejandro,1
1163,2020-04-09 02:11:18,"New York, USA",cattycat,1
1164,2020-04-09 02:11:18,,Karla Mariaaaa,0
1165,2020-04-09 02:11:18,,Karla Mariaaaa,1
1166,2020-04-09 02:11:18,,Karla Mariaaaa,1
1167,2020-04-09 02:11:18,KSA Riyadh,A.A. Mohannad,0
1168,2020-04-09 02:11:18,"Dallas, Tx",Steve Olivas,0
1169,2020-04-09 02:11:18,"Dallas, Tx",Steve Olivas,1
1170,2020-04-09 02:11:18,"Dallas, Tx",Steve Olivas,1
1171,2020-04-09 02:11:18,"Dallas, Tx",Steve Olivas,1
1172,2020-04-09 02:11:18,,syafiq,1
1173,2020-04-09 02:11:18,,syafiq,0
1174,2020-04-09 02:11:18,"Miami, Florida",sharkmeister77,0
1175,2020-04-09 02:11:18,"Miami, Florida",sharkmeister77,1
1176,2020-04-09 02:11:18,"Miami, Florida",sharkmeister77,1
1177,2020-04-09 02:11:18,nageedit sa sulok ng kwarto,cha✨ chi ✨,1
1178,2020-04-09 02:11:18,nageedit sa sulok ng kwarto,cha✨ chi ✨,1
1179,2020-04-09 02:11:18,Present,Jasmine. 🌺 JAS not Jazz. 👌🏾,1
1180,2020-04-09 02:11:18,Present,Jasmine. 🌺 JAS not Jazz. 👌🏾,1
1181,2020-04-09 02:11:18,,Audrey Anderson,0
1182,2020-04-09 02:11:18,"Hollywood, California",JasonWilliamSpencer,0
1183,2020-04-09 02:11:18,"California, USA",itssjessc,0
1184,2020-04-09 02:11:18,"California, USA",itssjessc,0
1185,2020-04-09 02:11:18,"California, USA",itssjessc,1
1186,2020-04-09 02:11:18,"California, USA",itssjessc,1
1187,2020-04-09 02:11:18,"California, USA",itssjessc,1
1188,2020-04-09 02:11:18,"Denver, CO",moon phase events,0
1189,2020-04-09 02:11:18,"Denver, CO",moon phase events,1
1190,2020-04-09 02:11:18,"California, USA",Fran Luca Pacioli,1
1191,2020-04-09 02:11:18,"California, USA",Fran Luca Pacioli,1
1192,2020-04-09 02:11:18,,BB,1
1193,2020-04-09 02:11:18,,BB,1
1194,2020-04-09 02:11:18,,BB,1
1195,2020-04-09 02:11:17,"Durham, NC",B,1
1196,2020-04-09 02:11:17,(d)m(v),Russ 🇭🇹,1
1197,2020-04-09 02:11:17,(d)m(v),Russ 🇭🇹,1
1198,2020-04-09 02:11:17,,pua26,1
1199,2020-04-09 02:11:17,,pua26,1
1200,2020-04-09 02:11:17,,pua26,0
1201,2020-04-09 02:11:17,"Assam, India",🇮🇳 Engineer Pradeep Kumar Gupta,0
1202,2020-04-09 02:11:17,"Ahmadabad City, India",Dr.unmesh upadhyay,1
1203,2020-04-09 02:11:17,Bahamas,𝚖𝚒𝚕𝚏💋,1
1204,2020-04-09 02:11:17,Bahamas,𝚖𝚒𝚕𝚏💋,1
1205,2020-04-09 02:11:17,"California, USA",🇺🇸MAGA Meg🇺🇸,0
1206,2020-04-09 02:11:17,"California, USA",🇺🇸MAGA Meg🇺🇸,1
1207,2020-04-09 02:11:17,California ,Aditi Pradhan,0
1208,2020-04-09 02:11:17,California ,Aditi Pradhan,1
1209,2020-04-09 02:11:17,California ,Aditi Pradhan,1
1210,2020-04-09 02:11:17,"Arizona, USA",so very deplorable,1
1211,2020-04-09 02:11:17,"Arizona, USA",so very deplorable,1
1212,2020-04-09 02:11:17,"Arizona, USA",so very deplorable,1
1213,2020-04-09 02:11:17,So Cal,K C,0
1214,2020-04-09 02:11:17,So Cal,K C,1
1215,2020-04-09 02:11:17,So Cal,K C,1
1216,2020-04-09 02:11:17,Singapore,Matin ♛,1
1217,2020-04-09 02:11:17,"Shreveport, LA",you talm bout my wife?,1
1218,2020-04-09 02:11:17,"Shreveport, LA",you talm bout my wife?,1
1219,2020-04-09 02:11:17,,Komala Hayes,0
1220,2020-04-09 02:11:17,"San Jose, CA",SV-NED Inc.,0
1221,2020-04-09 02:11:17,,本の案内人,0
1222,2020-04-09 02:11:17,St. Louis Mo. John D Allen,I Quit Smoking,0
1223,2020-04-09 02:11:17,St. Louis Mo. John D Allen,I Quit Smoking,1
1224,2020-04-09 02:11:17,"Guwahati, India",Abhishek Paul,1
1225,2020-04-09 02:11:17,,#StayHome,0
1226,2020-04-09 02:11:17,,#StayHome,1
1227,2020-04-09 02:11:17,,#StayHome,1
1228,2020-04-09 02:11:17,,#StayHome,1
